_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1157166793,false,finalized,3,2/13/2017 05:05:39,CoCo,0.6818,W15-2610,"Although similarity in these cases is commonly being assessed between token sequences, as opposed to word types, the features used are similar to the ngram templates used here and the bigram distributions used by Koo et al (2008).",http://www.aclweb.org/anthology/W/W15/W15-2610.pdf,(2008),A major difference in our approach is that it does not require retraining the parser or constructing a full model on the unlabelled data.,POS tags are then propagated through the graph from labelled to unlabelled data.,
1157166794,false,finalized,3,2/13/2017 05:10:34,Pos,1.0,W13-0302,"We use a large-coverage syntactic parser for French, FRMG (FRench MetaGrammar) (De La Clergerie et al., 2009).",http://www.aclweb.org/anthology/W/W13/W13-0302.pdf,"(De La Clergerie et al., 2009)",The main syntactic contexts in which semantic clues can occur are as follows:,"In this section, we address the issue of defining the boundaries of E_M segments, using a syntactic parser.",
1157166795,false,finalized,3,2/13/2017 04:51:52,Pos,0.6991,W02-0312,"This has motivated the development of semantic re-rendering algorithms, designed to enrich the ontological specificity of a domain-specific semantic tag set, based on inductive techniques described in (Pustejovsky et al., 2002c).",http://www.aclweb.org/anthology/W/W02/W02-0312.pdf,"(Pustejovsky et al., 2002c)",3.4 Rerendering Semantic Ontologies,"'protein', rather than 'Amino Acid, Peptid, or Protein).",
1157166796,false,finalized,3,2/13/2017 04:57:08,Neut,0.6325,W05-0623,"We find the exact top N consistent' most likely local model labelings using a simple dynamic program described in (Toutanova et al., 2005).",http://www.aclweb.org/anthology/W/W05/W05-0623.pdf,"(Toutanova et al., 2005)",'A labeling is consistent if satisfies the constraint that argument phrases do not overlap.,The model is trained to re-rank a set of N likely labelings according to the local model.,
1157166797,false,finalized,3,2/13/2017 05:16:43,Neut,0.6822,W05-0623,"The improvement achieved by the joint model relative to the local model is about 2 points absolute in F-Measure, similar to the improvement when gold-standard syntactic parses are used (Toutanova et al., 2005).",http://www.aclweb.org/anthology/W/W05/W05-0623.pdf,"(Toutanova et al., 2005)","The relative error reduction is much lower for automatic parses, possibly due to a lower upper bound on performance.","The percentage of perfectly labeled propositions for the three sets is 55.11% (development), 56.52% (test), and 37.06% (Brown test).",
1157166798,false,finalized,3,2/13/2017 05:10:36,Pos,1.0,W05-0623,"Most of the features we use are described in more detail in (Toutanova et al., 2005).",http://www.aclweb.org/anthology/W/W05/W05-0623.pdf,"(Toutanova et al., 2005)",Here we briefly describe these features and introduce several new joint features (denoted by *).,Figure 2: An example tree with semantic role annotations.,
1157166799,false,finalized,3,2/13/2017 05:07:04,Pos,1.0,W05-0623,"To overcome this problem, we adopt a discriminative re-ranking approach reminiscent of (Collins, 2000).",http://www.aclweb.org/anthology/W/W05/W05-0623.pdf,"(Collins, 2000)","We use a local model, which labels arguments independently, to generate a smaller number of likely joint labelings.","Since the space of possible joint labelings is exponential in the number of parse tree nodes, a model cannot exhaustively consider these labelings unless it makes strong independence assumptions.",
1157166800,false,finalized,3,2/13/2017 05:36:53,Pos,0.6371,D15-1154,"A two-stage method (McDonald, 2006) is often used because the complexity of some joint learning models is unacceptably high.",http://www.aclweb.org/anthology/D/D15/D15-1154.pdf,"(McDonald, 2006)","On the other hand, joint learning models can benefit from edge-label information that has proven to be important to provide more accurate tree structures and labels (Nivre and Scholz, 2004).","However, most graph-based dependency parsing algorithms only produce unlabeled dependency trees, particularly when higher-order factorizations are used (Koo and Collins, 2010; Ma and Zhao, 2012b; Martins et al., 2013; Ma and Zhao, 2012a).",
1157166801,false,finalized,3,2/13/2017 05:04:44,Pos,0.6691,D15-1154,"On the other hand, joint learning models can benefit from edge-label information that has proven to be important to provide more accurate tree structures and labels (Nivre and Scholz, 2004).",http://www.aclweb.org/anthology/D/D15/D15-1154.pdf,"(Nivre and Scholz, 2004)",Previous studies explored the trade-off between computational costs and parsing performance.,"A two-stage method (McDonald, 2006) is often used because the complexity of some joint learning models is unacceptably high.",
1157166802,false,finalized,3,2/13/2017 05:04:39,Pos,1.0,D15-1154,The system of McDonald et al (2006) achieved the best average parsing performance over 13 languages (excluding English) in CoNLL-2006 shared tasks.,http://www.aclweb.org/anthology/D/D15/D15-1154.pdf,(2006),"Its average UAS and LAS are 87.03% and 80.83%, respectively, while our average UAS and LAS excluding English are 87.79% and 81.29%.",different languages.,
1157166803,false,finalized,3,2/13/2017 05:03:40,Pos,0.6891,D15-1154,"In this paper, we adopt the second-order sibling factorization (Eisner, 1996; McDonald and",http://www.aclweb.org/anthology/D/D15/D15-1154.pdf,"(Eisner, 1996",1322,Here y(x) denotes the set of possible dependency trees for sentence x.,
1157166804,false,finalized,3,2/13/2017 05:10:04,CoCo,0.6305,W15-2518,"While this distinction has long been acknowledged in text classification literature (Lee, 2001; Dewdney et al., 2001; Lee and Myaeng, 2002), most work on domain adaptation in SMT uses in-domain and out-of-domain data that differs on both the topic and the genre level (e.g., Europarl political proceedings (Koehn, 2005) versus EMEA medical text (Tiedemann, 2009)), making it unclear whether the proposed solutions address topic or genre differences.",http://www.aclweb.org/anthology/W/W15/W15-2518.pdf,"(Lee, 2001","In this work, we follow text classification literature for definitions of the concepts topic and genre.","Second, the commonly used notion of a domain neglects the fact that topic and genre are two distinct properties of text (Stein and Meyer Zu Eissen, 2006).",
1157166805,false,finalized,3,2/13/2017 05:07:17,Neut,0.6891,W15-2518,"First, mixture modeling approaches learn models from different subcorpora and interpolate these linearly (Foster and Kuhn, 2007) or log-linearly (Koehn and Schroeder, 2007).",http://www.aclweb.org/anthology/W/W15/W15-2518.pdf,"(Foster and Kuhn, 2007)","Sennrich (2012) enhances the approach by interpolating up to ten models, and Bertoldi and Federico (2009) use in-domain monolingual data to automatically generate in-domain bilingual data.","Most existing domain adaptation approaches can be grouped into two categories, depending on where in the SMT pipeline they adapt the system.",
1157166806,false,finalized,3,2/13/2017 05:16:43,Neut,1.0,W15-2518,"In the most extreme case, weights are binary and training instances are either selected or discarded (Moore and Lewis, 2010; Axelrod et al., 2011).",http://www.aclweb.org/anthology/W/W15/W15-2518.pdf,"(Moore and Lewis, 2010","In most previous work, domains are typically hard-labeled concepts that correspond to provenance or particular topic-genre combinations.","Second, instance weighting methods prioritize training instances that are most relevant to the test data, by assigning weights to sentence pairs (Matsoukas et al., 2009) or phrase pairs (Foster et al., 2010; Chen et al., 2013).",
1157166807,false,finalized,3,2/13/2017 05:10:36,Neut,0.6756,W15-2518,"In recent years, some work has explicitly addressed topic adaptation for SMT (Eidelman et al., 2012; Hewavitharana et al., 2013; Hasler et al., 2014a; Hasler et al., 2014b) using latent Dirichlet allocation (Blei et al., 2003).",http://www.aclweb.org/anthology/W/W15/W15-2518.pdf,"(Eidelman et al., 2012","Surprisingly, genre (or style) adaptation has only been addressed to a limited extent (Bisazza and Federico, 2012; Wang et al., 2012), with methods requiring the availability of clearly separable in-domain and out-of-domain training corpora.","In most previous work, domains are typically hard-labeled concepts that correspond to provenance or particular topic-genre combinations.",
1157166808,false,finalized,3,2/13/2017 05:04:44,Neut,1.0,W15-2518,"Kessler et al (1997) categorize four types of genre-revealing cues: structural cues (e.g., part-of-speech (POS) tag counts), lexical cues (specific words), character-level cues (e.g., punctuation marks), and derivative cues (ratios and variation measures based on other types of cues).",http://www.aclweb.org/anthology/W/W15/W15-2518.pdf,(1997),"Dewdney et al (2001) compare a large number of document features and show that these outperform bag-of-words approaches, which are traditionally used in topic-based text classifica","Karlgren and Cutting (1994) were among the first to use simple document statistics, such as common word frequencies, first-person pronoun count, and average sentence length.",
1157166809,false,finalized,3,2/13/2017 05:12:35,Pos,0.6737,W15-2518,"For the task of genre adaptation to the genres newswire (NW) and UG comments or weblogs, we use a flexible translation model adaptation approach based on phrase pair weighting using a vector space model (VSM) inspired by Chen et al (2013).",http://www.aclweb.org/anthology/W/W15/W15-2518.pdf,(2013),"The reason we choose an instanceweighting method rather than a mixture modeling approach is twofold: First, mixture modeling approaches intrinsically depend on subcorpus boundaries, which resemble provenance or require manual labeling.",3 Translation model genre adaptation,
1157166810,false,finalized,3,2/13/2017 05:36:53,Neut,0.6868,W15-2518,"Second, Irvine et al (2013) have shown that including relevant training data in a mixture modeling approach solves many coverage errors, but also introduces substantial amounts of new scoring errors.",http://www.aclweb.org/anthology/W/W15/W15-2518.pdf,(2013),"With phrase-pair weighting we aim to optimize phrase translation selection while keeping our training data fixed, and we can thus compare the impact of several methodological variants on genre adaptation for SMT.","The reason we choose an instanceweighting method rather than a mixture modeling approach is twofold: First, mixture modeling approaches intrinsically depend on subcorpus boundaries, which resemble provenance or require manual labeling.",
